y,x0,x1
2.8178221818720667e+03,4.0947485236988797e+01,6.2506034442602527e+01
2.4679148441510503e+02,2.7526696165168243e+01,5.2805923270489146e+01
8.6527218627604952e+02,2.0773549693303782e+01,2.8818844400603201e+01
1.4022154815329204e+04,7.6654726031113356e+01,9.5600370696083189e+01
2.9893095979274239e+02,1.6024926691111922e+01,2.6751747717930566e+01
4.9788864148074172e+04,1.3280637180963936e+02,1.4134958898455056e+02
5.5927668724465661e+02,2.2443907616482026e+01,3.7889850839356157e+01
3.5861101088629567e+02,2.8925455376871394e+01,5.4743903073377730e+01
4.8576237920187012e+01,4.3654238702586001e+00,5.0204808091217643e+00
2.7383340107574742e+01,3.2333337088973240e+00,3.6301959202121918e+00
6.6337628823218245e+02,1.6894813775488768e+01,2.1856816936840495e+01
4.5228971866347877e+02,1.5657499152422510e+01,2.2772689020777264e+01
6.3382871633091747e+02,1.9338124599889003e+01,2.9615207688663045e+01
1.1910352395579219e+04,6.6336353487301238e+01,7.3690868595057339e+01
1.7681934533486137e+02,2.3303773078264953e+01,4.4542675866776584e+01
2.5785088816606794e+03,3.1837718658185668e+01,3.8451279322819239e+01
9.6300556685361570e+01,7.7613515624166274e+00,1.1723116546416374e+01
8.0678458268215749e+01,5.8713668852566459e+00,7.5122859229251819e+00
2.3639135700212069e+02,1.4260398794357009e+01,2.4120020150054657e+01
2.8354132880844276e+02,2.6712891720383553e+01,5.0835377219067333e+01
6.2734211452884028e+02,1.8335439242569116e+01,2.6783165920748264e+01
3.3098391936586640e+03,4.6799506549167241e+01,7.3614518219425960e+01
4.2162457749439676e+02,2.7582652742956167e+01,5.1219857805361052e+01
6.7731507567246836e+03,4.7199433587130969e+01,4.5568325836323950e+01
1.4048776880483922e+02,7.0291344067124504e+00,7.5597425259343130e+00
1.9078037664935968e+04,7.8965087980506837e+01,6.8955224824564183e+01
1.2718288712758954e+02,1.1188295582440723e+01,1.9155215990342214e+01
1.1113457523493908e+03,2.2180951552913779e+01,2.9607999755562247e+01
2.3714669958359709e+03,3.0656106969316895e+01,3.7302890858093917e+01
5.2768287689583381e+01,4.4894927679639913e+00,5.3091502530701575e+00
3.9004895345056912e+02,2.8036970953864376e+01,5.2647271145851889e+01
1.1726864618688674e+03,3.0164586767878223e+01,4.9575528218999359e+01
2.6211516633314193e+02,1.3775959361358295e+01,2.2202259166389197e+01
9.7359806072829372e+01,7.7221501272367048e+00,1.1997994483434633e+01
3.1205967030194490e+01,3.4040650478458017e+00,4.0174108163205551e+00
3.1736057588436984e+02,2.2706459360168253e+01,4.1770913072776075e+01
1.8088348979055343e+02,2.2938386410074493e+01,4.3769591774248923e+01
1.6642968363343118e+02,1.0420321966431707e+01,1.6617267910887509e+01
5.0209045142849203e+02,1.9197823501485431e+01,3.0982066993586862e+01
1.2603687224020234e+02,1.0659410209029204e+01,1.8134158115708875e+01
2.9949420566860158e+02,1.4071383402907516e+01,2.2301449703495788e+01
1.0227064607079981e+01,1.7400768218195384e+00,1.5383721745469798e+00
1.5039049121747342e+02,1.8136404712285060e+01,3.4123798982943747e+01
3.1155071886294063e+03,3.3717728648752114e+01,3.3806676717385365e+01
3.7945485427662300e+02,1.8245267277692619e+01,3.0980525205131549e+01
1.9970353648075459e+02,2.6794588857334574e+01,5.1552986437498610e+01
1.0109871516324547e+04,5.7009231754240204e+01,5.0728073798854261e+01
4.1750089548922155e+01,4.0371453176985614e+00,4.6008785832771428e+00
1.2383251317974111e+02,6.5843451591330853e+00,6.9961767835970532e+00
4.9760414460170978e+03,6.2298057606075730e+01,1.0163624373790311e+02
3.4207493965894656e+02,1.2362640592138659e+01,1.6285948980164118e+01
2.9584571282543320e+03,4.0202245441194030e+01,5.9486662668350043e+01
1.5570325737627784e+03,3.8324156038073561e+01,6.5812404677168274e+01
6.0479813310468298e+03,5.5704815809242469e+01,8.0057655775694343e+01
1.6732984546172117e+03,2.3789690964448180e+01,2.4794149644406076e+01
9.4053368611056925e+01,5.9412661156299320e+00,7.2540410588260738e+00
1.3804620881625755e+02,1.9140884758643608e+01,3.6446725034581469e+01
5.6951892089127632e+03,5.8825618675890865e+01,8.9499341308540224e+01
6.5075446426389590e+02,2.3965428189743719e+01,4.1023655737952609e+01
3.7122976670154867e+02,1.9656535350203630e+01,3.4537668469762231e+01
2.1813005922953434e+04,8.8148891047656761e+01,1.0013012540726109e+02
1.7412821352396170e+03,3.9986086565093217e+01,6.7985173511472851e+01
3.8744209067058245e+02,2.6299160310228142e+01,4.8703535949693915e+01
4.4520991323836301e+04,1.3517851009763535e+02,1.7091115833716836e+02
2.3058461029700715e+02,8.5933010422756659e+00,8.6304791685900710e+00
2.6116725545718218e+03,3.8210757905443501e+01,5.7136246344102659e+01
1.4969201044344070e+04,7.7961424824771811e+01,9.6440424762450689e+01
6.2495207170339131e+02,1.6559032315556713e+01,2.1632717903686242e+01
6.9846506752775906e+02,2.6370927351292831e+01,4.5762450320690824e+01
2.6601001706081061e+04,1.1223750137949716e+02,1.5197727718526278e+02
1.4196378471899949e+04,8.9653116691250091e+01,1.3266353464031806e+02
3.3255580468903042e+02,2.7213715975104730e+01,5.1333349628742567e+01
4.9099760933364854e+02,2.8183481387663161e+01,5.1973314782559967e+01
5.3261494475643485e+02,1.3730953255106442e+01,1.4117010597724612e+01
1.5724750591967194e+02,9.7355797656420027e+00,1.5031898459362370e+01
4.5861399288626135e+03,3.9066976919783642e+01,4.0081008182536763e+01
2.3314393606508045e+02,1.9799986710507206e+01,3.6560385458228332e+01
2.6601223094398840e+04,9.9199328628462396e+01,1.1385404333827826e+02
1.0028471109893239e+03,3.2399790319090719e+01,5.6621243505257972e+01
1.1413668915358060e+03,2.1282629003286303e+01,2.5606050044612790e+01
3.1136347588605048e+02,2.9988631707860979e+01,5.7444907054067272e+01
3.2187178648710369e+03,3.3218383175179170e+01,3.5637812428009774e+01
2.3846894151995680e+03,4.6744242660476516e+01,7.9790855124650619e+01
6.3235235798588528e+03,5.1267053097540135e+01,6.1955472949253853e+01
1.5655217571630530e+01,2.2956701851242842e+00,2.1413613551172959e+00
3.4283756623231529e+04,1.1647634022823608e+02,1.4228785967529711e+02
3.0856959086142575e+02,2.0610741403948282e+01,3.7467657375850287e+01
2.1661181874761249e+02,2.5154451554402655e+01,4.7952897420929439e+01
2.1018350634547949e+02,1.1279228357128614e+01,1.7194142660482871e+01
3.8778618369876800e+04,1.2564479979067228e+02,1.5752658336324461e+02
2.0432664054047173e+03,4.1872949388749234e+01,7.0174651710859990e+01
1.5582995320472395e+02,2.2686925457990991e+01,4.3576247275099242e+01
2.8588640728756502e+02,2.5879297984372780e+01,4.9065652369408632e+01
2.8857755352226206e+02,1.7461694263275430e+01,3.0775731191629252e+01
1.4930396764331720e+03,4.1069065817510783e+01,7.2517073175838249e+01
3.4008906743986034e+02,2.1069452295050400e+01,3.7866346411198705e+01
8.5790373953020264e+01,7.1953426195595753e+00,1.0893852062716443e+01
1.5304413414900098e+03,3.9247246750568010e+01,6.8214724229482201e+01
1.7047894317626785e+02,1.8857427768853334e+01,3.5325835996794275e+01
8.4556022323745211e+01,5.3575140178716802e+00,5.3838465702253044e+00
1.0635175376809968e+02,7.5413642409977282e+00,1.0928522171263152e+01
2.2725720636655447e+02,9.0588460560545609e+00,9.1332146143337454e+00
2.8580563917975844e+01,3.3934873749459311e+00,3.9447638848001967e+00
2.7375946092607379e+01,3.2880597638667033e+00,3.9724331924769278e+00
1.9211818336076292e+03,4.5560806857102357e+01,7.9578894696337429e+01
2.4769616025671112e+02,2.4821911316594750e+01,4.7112038833354305e+01
6.3536519577762629e+03,5.8008590358025110e+01,8.4089443618130232e+01
1.7948625063759351e+02,1.6538740565632782e+01,3.0210249289688335e+01
2.1816153233688324e+03,4.3674870331629890e+01,7.4078572021398813e+01
3.6089260643048924e+03,3.6868775655276437e+01,4.4154523843404597e+01
1.6332267139004754e+04,9.4435771621432139e+01,1.3864067960585032e+02
2.7814239770486046e+02,1.5460250679132413e+01,2.6083291266118962e+01
1.2215973358385449e+02,9.7232321110905406e+00,1.6263613138949108e+01
9.7627307977222654e+02,2.8734753678700478e+01,4.8769631951985076e+01
4.5694913084813807e+03,3.8953212947132037e+01,3.9180744371867476e+01
6.8093668730166485e+01,5.4122454953358607e+00,6.9423407340006635e+00
6.8395419777567677e+03,6.5908305012586482e+01,1.0406538820059302e+02
3.8822768911301009e+03,5.2434015169729214e+01,8.4268224029965793e+01
1.3761522404533204e+02,1.5083769383071610e+01,2.7873091476270432e+01
1.7510322328975764e+02,7.7392851135973384e+00,8.3257701030593392e+00
4.8628685465414463e+02,2.1998100703415748e+01,3.8084154289895906e+01
9.7809586766864613e+03,6.2915329404297601e+01,7.5077885473015527e+01
1.8443936584829871e+02,1.9368899686385721e+01,3.6362353604400084e+01
6.6757094738068317e+03,6.4148933706508757e+01,9.9138255016713785e+01
2.4459743989601462e+04,9.1316931765311224e+01,9.3592263340687794e+01
4.1510421220750646e+02,2.2450305947302901e+01,4.0088423128814902e+01
9.9439173502104818e+00,1.7827695328033144e+00,1.7519741266352569e+00
1.3348831364780262e+03,3.6851523400237106e+01,6.4322406916453033e+01
1.7420730851115275e+03,2.4241769040587023e+01,2.3764706671303653e+01
4.0180963087068841e+02,1.5825666643341709e+01,2.3634522196294892e+01
8.9488411258667711e+03,6.1441593762136684e+01,7.8646777193231372e+01
6.0712441572827423e+01,4.3540529055117068e+00,4.0093868223950571e+00
6.4030850523580881e+01,6.0429223675838584e+00,8.9712485651660021e+00
1.0830933731856925e+04,6.6188110686805103e+01,8.0353048210705623e+01
1.5853859786771829e+03,4.2708049000620385e+01,7.5804531217822941e+01
1.3007932079244863e+03,3.6315315511216248e+01,6.3393719002254322e+01
4.8997437790515579e+02,2.1731953310932241e+01,3.7377170310495444e+01
6.2211569273511020e+02,2.5472652006834881e+01,4.4310004625736916e+01
2.9793187403110574e+03,3.4002848535414927e+01,4.2051909420467311e+01
2.8242855841889042e+02,1.6670080877893682e+01,2.8682116940278892e+01
1.0418539774414503e+03,3.0793865835969783e+01,5.1961906074380515e+01
3.0795440374795947e+02,2.3928714490421136e+01,4.4426470396762461e+01
2.1628874276513588e+02,1.7578777192758547e+01,3.1846173929963090e+01
1.9957776393563520e+02,2.3092104965511144e+01,4.3965815479458058e+01
3.6220883228429091e+02,1.1263689053216247e+01,1.2839311608835645e+01
2.3273111357804953e+02,1.4458007585431062e+01,2.4638374006856456e+01
1.7506747762745783e+02,1.2644431906239387e+01,2.1542605141138793e+01
4.2470332066063223e+04,1.2285662707619598e+02,1.2865488775798926e+02
5.0287709912230239e+03,5.9001644562878333e+01,9.2860372614950805e+01
1.9422979637926784e+02,8.1853174718959956e+00,8.6946652625958762e+00
7.0486839106209516e+02,1.9781521967652900e+01,2.9191888646891829e+01
6.0691281569496878e+03,6.0944776280039683e+01,9.3781291464633327e+01
2.7174723249681409e+02,1.6559288116769721e+01,2.8484502324459008e+01
4.9738935803082640e+01,4.0065620458386260e+00,3.5964625838181856e+00
8.4421220421824601e+03,6.0750254762444037e+01,7.9413359242588399e+01
3.1288920628302318e+01,3.1697697017916764e+00,3.0859871627352176e+00
1.6602295016138523e+03,3.6569457239554758e+01,6.1444389835312911e+01
1.1627660143129054e+02,6.8891219440405660e+00,8.7748317292403772e+00
9.7598974386482993e+01,6.7843652578867983e+00,9.0674889812680046e+00
1.2189875765670526e+02,9.5530757094243288e+00,1.5664045938219108e+01
7.2334448340070176e+03,5.8650658939777195e+01,8.2717406590795903e+01
8.3344481983440764e+03,7.2608953248573926e+01,1.1405469406738112e+02
5.8699773166631296e+01,4.8337908500647080e+00,5.8374179781873607e+00
4.1557833181628775e+03,4.7449899554080382e+01,6.8104919049433988e+01
2.3433056650287460e+02,1.4827809446736806e+01,2.5448952579614634e+01
4.4173470801604981e+02,1.4196419861664529e+01,1.8530885151832827e+01
2.8362745880015979e+01,3.0742106020679154e+00,3.1737557609748888e+00
2.7200947088769800e+02,1.6716427607382297e+01,2.9192193573739306e+01
2.9607323312576273e+02,1.5365779905345976e+01,2.5189361566208749e+01
2.9414260991190326e+03,5.1767323675460474e+01,8.7705958927746039e+01
2.7130528651425089e+02,1.2619467467504993e+01,1.8977946258860097e+01
1.2169596175370346e+02,8.1692781672051407e+00,1.1795161236767543e+01
3.7676289775404462e+02,1.9195463893546506e+01,3.3277791760874962e+01
6.8036154707064008e+04,1.5170057209842878e+02,1.5052906538733271e+02
5.1990731460872621e+02,1.7333836514481479e+01,2.5740316531270544e+01
1.0273320832665043e+02,9.0055312116243886e+00,1.4826848125044739e+01
3.2174316881351579e+01,3.2530867211739953e+00,3.2923951025625384e+00
4.3170902449545302e+01,4.0275660153415185e+00,4.4277845323651848e+00
1.5925700241425500e+04,7.7010148237870382e+01,8.9681661222048689e+01
1.3682997615789304e+02,1.9119247792310279e+01,3.6450428411729902e+01
2.6209660125790670e+03,5.0845916946364923e+01,8.8154468674520416e+01
2.1951728424108883e+03,4.9260974338044782e+01,8.6357471133081191e+01
1.4376905509428451e+02,7.5864200208808423e+00,9.5922921135892771e+00
6.5761952734667841e+02,2.0255299746815218e+01,3.1276148747433680e+01
6.5402777422331417e+02,2.1000324325504327e+01,3.3691264654196651e+01
2.2365692942702235e+03,3.9300214211824681e+01,6.2017219011256849e+01
1.5187932081888672e+04,7.0151739940562905e+01,6.6282361875281737e+01
1.6946374029109597e+02,1.0570943639771786e+01,1.6620526808827041e+01
1.2777023880874917e+03,2.1705781866409897e+01,2.5162095767480881e+01
1.3553832479819678e+02,6.8042849462183108e+00,7.2020623283488270e+00
1.8603408014798893e+04,8.9287291274615512e+01,1.1255357528039187e+02
8.9887261987346658e+00,1.8288347993965146e+00,2.0219400224496429e+00
1.8627321379483189e+02,8.1702132416160271e+00,8.8642715837363344e+00
1.7471707028646338e+02,1.1131198012331255e+01,1.7960245474748461e+01
2.5901583307977594e+03,2.9767185810546799e+01,3.0425092722901258e+01
5.3534742488545866e+01,4.5226711025761421e+00,5.3893314185379930e+00
1.5026214566324586e+02,2.1449739539508162e+01,4.1048897134355485e+01
9.0118397092480370e+02,2.9135336680917717e+01,5.0149545856917605e+01
2.0408164515002682e+04,8.6148889000135071e+01,1.0176276185439333e+02
2.0946149330905195e+02,1.1522591374173169e+01,1.7997171202290009e+01
1.7926819926917483e+03,2.4846068504076758e+01,2.5816494375778046e+01
2.8467349677963502e+04,1.0993371440948947e+02,1.4054577801996820e+02
2.8660092477466992e+02,2.3909854754382398e+01,4.4767302421289301e+01
1.4463563001597220e+03,3.2678878295429087e+01,5.3382812648621211e+01
5.9734237789935719e+02,2.1835670782188473e+01,3.5816658397225574e+01
3.1506779154265769e+03,4.3393795962893392e+01,6.4879392139605841e+01
1.7241072073712149e+02,2.2519936166628970e+01,4.3129237685952965e+01
1.6460308532563485e+02,1.6572575039343686e+01,3.0564535697921318e+01
1.7304738369586962e+03,3.5431582024817743e+01,5.7812568121454021e+01
2.9711911840853659e+03,4.8123235381918981e+01,7.9454666755330337e+01
9.9229521222129006e+03,7.0720195952283717e+01,1.0090236742319674e+02
8.3922614774988560e+03,7.4034506678759811e+01,1.1698891541284875e+02
5.3937785587597466e+02,1.5516300143180723e+01,2.0170376251702095e+01
4.7996467040356620e+03,4.0626637807513760e+01,4.3341080157969216e+01
2.0949914060590291e+02,1.8636704267085939e+01,3.4410547933703619e+01
4.9551890585327533e+02,1.5006348769296437e+01,1.9776238972397294e+01
2.5177669188918562e+03,4.0641055088363721e+01,6.4458828598262258e+01
9.0450108111066720e+02,2.7685587519071500e+01,4.6895782128124424e+01
9.6161270014967556e+01,6.7134258580353405e+00,9.2155812775749517e+00
1.6281516499895952e+04,8.5743811498275946e+01,1.1682638923875393e+02
3.2921814538407041e+01,3.3006793542866015e+00,3.4140375445027868e+00
1.2649508491234329e+02,7.7160039471850297e+00,1.0314027356746626e+01
3.0115707857176203e+03,3.8403541975455170e+01,5.4333249658323972e+01
3.7791245048692252e+02,1.2306736355965077e+01,1.5136531267535405e+01
6.3695300354133212e+02,1.5095391609112095e+01,1.6701594892189103e+01
3.7468743348708551e+02,1.4214284117462446e+01,2.0197133726236693e+01
1.9134111020184151e+04,7.9673860903816504e+01,8.4739686519955640e+01
1.2092418047458233e+02,1.0114402974391670e+01,1.6987169008477345e+01
4.9339372517907600e+02,2.2416346119790248e+01,3.8945457599603799e+01
1.6561631728315033e+03,4.1285185518283654e+01,7.2111601632800415e+01
1.9598900668061069e+02,2.2057902029005042e+01,4.1901335450256923e+01
1.6769616985327957e+02,1.3362964578668967e+01,2.3292405935411860e+01
8.1646785827278263e+03,6.4133571181063147e+01,8.8353590922956499e+01
1.2918043919803250e+02,7.3025255721778555e+00,9.1121962181655292e+00
5.6221377199407323e+02,1.5188412633312964e+01,1.8325503984118082e+01
4.2649950471853082e+01,3.9061158842432566e+00,4.1944752376408454e+00
8.7863375119671412e+02,3.8375519388901651e+01,7.0739147166083839e+01
1.7066518052874818e+02,1.0313724128359016e+01,1.6003324425362450e+01
1.6657111447050542e+02,1.4591744687953630e+01,2.5993899819002745e+01
1.4704773376973133e+03,2.3716279819972716e+01,2.7966753195791640e+01
6.1119876981859270e+03,5.4345242813217965e+01,7.6153448180339751e+01
3.2910016402897787e+02,1.7347672980884909e+01,2.9724310741806871e+01
6.3562046498605775e+02,3.2660071677289608e+01,6.0389488128207120e+01
1.7207205485084276e+03,3.2067710254208855e+01,4.7665197414188199e+01
1.0299242580410726e+02,8.1426598666149204e+00,1.2685429751034372e+01
1.7769735114656399e+02,2.4479401239999042e+01,4.7128299659523620e+01
1.4217494105950848e+02,1.6703677509151699e+01,3.1263006345852386e+01
7.2330301727498863e+02,2.7437538633488703e+01,4.7963486340096892e+01
1.4830291805252256e+02,1.3151482975821168e+01,2.3365820021934688e+01
2.6750679288524640e+02,1.0172721973697550e+01,1.2478215042959031e+01
4.9410285934047829e+02,2.9149635093455018e+01,5.3708988122023698e+01
2.4971023028416036e+02,1.1973895775181933e+01,1.7742200274411335e+01
1.9614876266475315e+02,2.8051491065468120e+01,5.4219109363502497e+01
6.5884169934890315e+02,3.5246467301434222e+01,6.5416988591450902e+01
3.6615575914788371e+02,1.0607980688114367e+01,9.9780446038261275e+00
4.0301830609415367e+02,2.9466194533174182e+01,5.5488929124722162e+01
7.0555090695460535e+01,6.2735163715063784e+00,9.4555544683423349e+00
4.5762356501298780e+02,2.0637112975153688e+01,3.5245739954647966e+01
6.9305364528336099e+01,5.5262128297123319e+00,7.4814955755707420e+00
1.2069357523928054e+03,2.1251377037443337e+01,2.3896847875707223e+01
3.3751709364534969e+02,1.6806651191580286e+01,2.8103819683919532e+01
2.9736472646938063e+02,1.8211929975358913e+01,3.2254447711898599e+01
1.9325146869890581e+01,2.6079339203444913e+00,2.6972130602135427e+00
3.9528332363367139e+02,1.4951492225895260e+01,2.2243757261774203e+01
1.0336303712316781e+03,2.2734433988920799e+01,3.2153307281924988e+01
3.7436607534381642e+02,2.2214084910218823e+01,3.9874183128302178e+01
6.1869662365861920e+01,6.5704569458840556e+00,1.0311391831453731e+01
4.7182198907772897e+02,1.5095211588982458e+01,2.1151910683214798e+01
3.5821493146649973e+03,4.9533436588414141e+01,7.7964187575926019e+01
1.8288277937083159e+04,9.0937683308259452e+01,1.2184042864417762e+02
4.6101718165369548e+03,3.6934716074915734e+01,3.2591732266930258e+01
2.0632000077611392e+04,9.3295195658333242e+01,1.1803402817933353e+02
4.3054693697172224e+03,5.5017580292202261e+01,8.8120028526185450e+01
1.6576236813225347e+02,1.6939416547271154e+01,3.1412322586364851e+01
6.8765180387061282e+03,6.6190884412905817e+01,1.0105343042529179e+02
1.3782431893301953e+03,4.1059127797189355e+01,7.3205759038124910e+01
4.3759808475212384e+02,1.4649363516626435e+01,2.0589139946637328e+01
1.3101159694613587e+04,8.0984962159615705e+01,1.1337985301463976e+02
1.0923437191736289e+03,2.4362173973435489e+01,3.5238039235851424e+01
4.2881690815149631e+02,2.2949512352509771e+01,4.0739946277477515e+01
8.5278933664166507e+03,5.7971066569928873e+01,7.0827611030027214e+01
2.1479307585107195e+04,8.8827886042920539e+01,9.7679828381036998e+01
2.5473229180144185e+02,9.7730114189000048e+00,1.1399670193925878e+01
1.0706688166521553e+03,2.8271081536430493e+01,4.5929935674501046e+01
4.1101152857574664e+02,2.5375881445596690e+01,4.6626189652931721e+01
5.1824781297305651e+02,1.8869660027023432e+01,3.0195342921593230e+01
2.1097444247443073e+03,3.0958910052122160e+01,4.1764846405634763e+01
6.7141684093814717e+01,5.0136909960642884e+00,5.7198137220487411e+00
4.5612575165375358e+02,2.5457778793906922e+01,4.6345374584739034e+01
2.2699874020410398e+03,4.3597437869505988e+01,7.2715108511778141e+01
1.2534895663534575e+04,7.8161981787526088e+01,1.0995752195494204e+02
1.9664168526448026e+02,2.0951609980293821e+01,3.9373504724281197e+01
2.5145730140793933e+02,9.5761437269482599e+00,1.0659402455130286e+01
2.5611685484702343e+02,1.9846210059852325e+01,3.6387808425537507e+01
7.4969964004631106e+02,2.3520607452708102e+01,3.8673105032725090e+01
2.0349463007643708e+03,3.7467852217366065e+01,5.9668684456980770e+01
4.6031627058050384e+02,1.7204345351345538e+01,2.6939061062151382e+01
1.9213735410141890e+04,8.8070814434894800e+01,1.1005808556072954e+02
3.8616272582393714e+02,1.2802001916519147e+01,1.6693366343187115e+01
7.1448459618923735e+03,7.0313611595653327e+01,1.1176871045991211e+02
1.0278339433355251e+04,7.6165841417282394e+01,1.1545881149369994e+02
1.9143724693253844e+03,3.2364067693606195e+01,4.8025711217159298e+01
2.7632817800631670e+01,3.2381506762176704e+00,3.9057838706405685e+00
3.0581583060261454e+02,1.6222101608060182e+01,2.7262706379975899e+01
1.1706853584034159e+03,2.5746709150981516e+01,3.8523005683345282e+01
6.4645708840404370e+02,1.6115793295382808e+01,1.9727031934208679e+01
2.5297744727232237e+02,1.1670694428810783e+01,1.6819032176572005e+01
2.5016952527608183e+02,1.9002015443004360e+01,3.4698317073958826e+01
2.6394243709505849e+02,2.2364896262554328e+01,4.1698978659716225e+01
4.0431543285171624e+03,3.6335153839219679e+01,3.7105256182724929e+01
1.7613494858530950e+02,7.3721972485051444e+00,6.7375027646202659e+00
3.1951995163867050e+03,3.2669027260323205e+01,3.3401801218310347e+01
5.2450948115240681e+02,3.3566180432190102e+01,6.3071377058562476e+01
3.2414683211462176e+01,3.6457794228130602e+00,4.4670170971662273e+00
2.6301464016501211e+02,3.0637110615539093e+01,5.9043767405036405e+01
4.4530707824485398e+03,5.2311502995141502e+01,7.9865470880857373e+01
1.0674238013959812e+03,2.1372529648587960e+01,2.7924259037512350e+01
2.0705677182179974e+02,8.5651381977701249e+00,9.3357503773927579e+00
2.6119779694385363e+02,1.5181359915516992e+01,2.5699193851566314e+01
1.0405167467287079e+03,3.1247437061376186e+01,5.3604636071870083e+01
2.6777797213132808e+03,5.0671486365284302e+01,8.7001408087298941e+01
1.8768946007186366e+02,8.7905905662451396e+00,1.0832428610365957e+01
4.5973973396463083e+02,1.2780119462309768e+01,1.3602263573402158e+01
9.4200115685322135e+02,2.4546349669096749e+01,3.8169715140527835e+01
2.2243480404459004e+02,2.2120836740647320e+01,4.1646620814896941e+01
1.1479685149407696e+03,2.4150946736032228e+01,3.5260680887594496e+01
2.7179732903426611e+02,1.6828503274432638e+01,2.9398316501979746e+01
1.0555189699162828e+02,5.9509754628802183e+00,5.9606281237896752e+00
1.8889822296245106e+03,2.7682883335203822e+01,3.4284891830809002e+01
1.0549810622789668e+02,7.1539109125710727e+00,1.0045124461440194e+01
1.8141124981243709e+02,8.4719816038183140e+00,1.0469805136106896e+01
2.0606499835558265e+02,2.4599488755650881e+01,4.7028485238736941e+01
4.5686409492612718e+01,4.7502506201730226e+00,6.7521065570910022e+00
1.8553785786306248e+03,2.4366388631275363e+01,2.2609132363966353e+01
7.7360400012571858e+02,2.4263048081468014e+01,3.9858292421981233e+01
4.1317265172552134e+03,4.2625895998170591e+01,5.6974997801276061e+01
1.5460987812609239e+04,8.4906930853659460e+01,1.1459667105484513e+02
2.2739535490603506e+04,1.0231829402834556e+02,1.3705536626606016e+02
1.2519872395304963e+03,2.0643589595257932e+01,2.2665044725834534e+01
7.4512225473564797e+02,1.9003719828201731e+01,2.6653984966896818e+01
4.4971209814777558e+02,1.2864294721738656e+01,1.4216351885448267e+01
5.7600255542753291e+02,1.7325324219915075e+01,2.5005879619169296e+01
2.8575421528387046e+03,4.7143753692545346e+01,7.7534531172987215e+01
2.7260253271779288e+02,3.0567579224911434e+01,5.8768942523613354e+01
1.3440001393002481e+02,2.0627149519758738e+01,3.9574799097440270e+01
2.2830128923993854e+02,1.4033713554326281e+01,2.3596174108042216e+01
6.4340131382076441e+04,1.5982967049606302e+02,1.8313452460238346e+02
4.2715097140319995e+03,4.8103734023484087e+01,7.2344106256390901e+01
3.1744237106270930e+02,1.4463715451334739e+01,2.3181941903778760e+01
2.9053257854520990e+02,2.0544327923447362e+01,3.7361918689555672e+01
3.0893417959591119e+02,1.9360163096080189e+01,3.4536622790739514e+01
4.9310506339443515e+02,2.4756547919598084e+01,4.4395870512944910e+01
1.0296813954363406e+04,6.7850367626033261e+01,8.7734737453303168e+01
1.3832689295727428e+02,1.8686510150890673e+01,3.5534684342865830e+01
1.5843861287709572e+02,2.0409201843947809e+01,3.8871423471533994e+01
7.7418205794773883e+02,3.4311234743759343e+01,6.2724504563128143e+01
2.1524397038260577e+04,9.2715395300572681e+01,1.0918133191950770e+02
1.5560297740014204e+02,1.1276194664277810e+01,1.8885275171266418e+01
2.7221332695619623e+02,1.8215743054757901e+01,3.2670755094771906e+01
5.6241433226094284e+02,1.8356588082431905e+01,2.8025293464550852e+01
4.6127185544638842e+03,5.0386918644386512e+01,7.4665266799565089e+01
1.4874609367668309e+03,3.6342416005694503e+01,6.2085109455530677e+01
2.5713218083678218e+01,3.3135458390543544e+00,4.2537549592257413e+00
1.3204201723328421e+02,1.6157280212983398e+01,3.0188239411700291e+01
1.0990705972552863e+01,1.9797643551738693e+00,2.1926818284937721e+00
5.0355987083985087e+02,3.2138795532452590e+01,6.0107722949399722e+01
6.1465588749680660e+02,1.8229372441251815e+01,2.7115097066019942e+01
1.1733986623063595e+02,6.7492515970991427e+00,8.5435823974223091e+00
2.7188549250322632e+02,1.5764899006747205e+01,2.6694650567236838e+01
1.8959112595162271e+01,2.4412451432386035e+00,2.1362348420753356e+00
3.3778687395596637e+02,1.3535685177418570e+01,1.9709410954450291e+01
6.8608936266552710e+03,6.6924897408708816e+01,1.0517875859546020e+02
5.8112154811646505e+01,4.5829593558477324e+00,5.0001452843640433e+00
2.0205734978271565e+04,8.8097517507268094e+01,1.0274389082226411e+02
1.1251644522632178e+04,6.7577116074047893e+01,8.6722297882512265e+01
1.6279546516784006e+02,1.8899928303518273e+01,3.5489268032083380e+01
5.6347928493161589e+02,1.8945226314821479e+01,2.9730202668973220e+01
4.5239332075568327e+03,4.7692540362592489e+01,6.8462490917815941e+01
1.3723863942176396e+02,1.9363778539709134e+01,3.6855369546651389e+01
9.3971111114735004e+02,2.2736831520178907e+01,3.2968678148588332e+01
3.8593402804890326e+02,1.4690108446240773e+01,2.1736247205900398e+01
1.6293562741236823e+02,9.1307110793241559e+00,1.3078879196929320e+01
1.1290529680155591e+04,7.5208414872986438e+01,1.0424508313375952e+02
8.6741230092342292e+01,7.4185932990114658e+00,1.1677470177783038e+01
1.7011827296328306e+02,8.0413601573936084e+00,9.2193686985955097e+00
1.3445753667247445e+03,3.1190244487467066e+01,5.0413773564553736e+01
3.2637803275032252e+02,2.1369280482005792e+01,3.8652208316135713e+01
2.4204895556468185e+02,1.4970672232758909e+01,2.5506299904802777e+01
