y,x0,x1,x2
1.0020517416315447e-01,2.8382762612379719e-01,1.2809602420331833e+01,1.9038684410029600e+01
4.7482288589132969e-02,4.0970585856900038e-01,3.8227621861020552e+01,4.4759184921515185e+01
6.2757756278204915e-02,5.9407652660972117e+00,1.0853484550850339e+02,1.5249529725447587e+02
8.7643356175736528e-02,1.1289548243230216e+00,2.7790891047518151e+01,3.7669465268407947e+01
2.0438748262615941e-01,4.8630269106070917e-01,5.4172762571961774e+00,7.6086490293847300e+00
4.5652669918017315e-02,1.8352866888392201e+00,9.7131826303670820e+01,1.3346952429238209e+02
3.6182957510963920e-01,6.9677825103415776e+00,2.0012978190923288e+01,3.8140389870277005e+01
1.3919000719837021e-01,7.3623494792372812e-01,1.1461268336503222e+01,1.5662607860589905e+01
1.0201777995373547e-01,1.2751584314610504e+01,6.5823364648024253e+01,7.3950514983999781e+01
1.3443115371302258e-01,1.4443951390562859e-01,5.6831420387844078e+00,8.4470909380705468e+00
3.3451634340403735e-01,1.1048502384258210e+00,3.0705661474853367e+00,2.9774525452491587e+00
6.2966461604067811e-02,1.3080679138458023e-01,3.0291510530077030e+01,5.5759660170097099e+01
3.8805328928505850e-01,9.0123474869438294e+00,9.7757250652713239e+00,1.5128936080152478e+01
3.6731071895714576e-02,1.5015520139357266e-01,4.8855632760272343e+01,8.1497877359472312e+01
5.9590502083214300e-02,3.4251980585636543e-01,4.1749031315040945e+01,7.3456718715847373e+01
1.6057444476079315e-02,2.9466663329062639e-02,6.6320881664167132e+01,1.0179660646435890e+02
1.8412679721348704e-01,8.9661568980823318e+00,2.5426913601418494e+01,3.4784606874959792e+01
3.4257715640994246e-01,2.5483539680586023e+01,3.5883656859825074e+01,6.7124543434312329e+01
2.4101288192212030e-02,2.0235593779649733e-01,7.3969949765274649e+01,8.3522212353379686e+01
6.6539269877188501e-02,2.6302881423411156e-01,3.8577461484971238e+01,7.1135547581620813e+01
1.1059048144978000e-01,2.0012842726758264e+00,2.9455878008899958e+01,4.4519663129927771e+01
9.1683106835353231e-02,1.0544827760492046e+00,2.8637382905718951e+01,4.3406828533559839e+01
6.3464014408448066e-01,9.5140838506965366e+00,3.6214267885690359e+00,3.9739426379410374e+00
9.1004736372727879e-02,3.8629986683730194e-01,3.0149262870567416e+01,5.5667712815329750e+01
4.5201498550343416e-01,1.9623780687413227e+01,1.9863446133969362e+01,3.6974494325258810e+01
3.3095308033653964e-01,3.0072334349341956e+00,5.7945963768880642e+00,7.3857557235884146e+00
3.6435957788471036e-02,9.4082080586302130e-01,9.8986883027773686e+01,1.3655857590775310e+02
1.5919079247333051e-01,3.3123736006404431e-01,5.9605712038801792e+00,7.8563903927514405e+00
3.2104174350926398e-02,1.3172775969602116e-01,4.8026709955915521e+01,7.2743448287402146e+01
1.1942908747938126e-01,2.4581486040205494e-01,1.1308285191397443e+01,1.9159400491972125e+01
4.3070696839604905e-02,4.2284984157947975e-01,6.4965550289476838e+01,1.0642567814132970e+02
2.1834626091214729e-01,1.5962780574046624e+00,2.0945719006923373e+01,4.0074646410058087e+01
1.0733641735703740e-01,2.6052781152157561e-01,1.9844377613495215e+01,3.6976927856128306e+01
1.5675634092182908e-01,5.1486307471972026e-01,1.1614572444845166e+01,2.0216384948948377e+01
4.8639992441634866e-01,9.4531838031694349e-01,1.6247234288246013e+00,1.6157362957328520e+00
6.4831194951310678e-02,7.6008737544124905e-02,2.5957909336555957e+01,4.9024558872119030e+01
3.9785497006070281e-01,5.3536862067542101e-01,1.7651273245617651e+00,1.9511044657056984e+00
1.4161672036655210e-02,6.2249479853055102e-02,1.0676573661243212e+02,1.5496500138603673e+02
6.2491539181188083e-01,3.2102632360447096e+01,1.0874702247897451e+01,1.8618472250590624e+01
8.2904240601666471e-02,1.9585132495283830e-01,2.2328857362344809e+01,4.0709820346411696e+01
2.4764921595392309e-01,8.7394607284306662e+00,2.4794646425984350e+01,4.3434542984129394e+01
1.8934955785677634e-02,3.4456716525490080e-02,4.2956849600247253e+01,4.8375696442315245e+01
2.0687192983553740e-01,2.6272215096910698e+00,9.6831470299663085e+00,8.9691195654977207e+00
1.6805414650988704e-01,1.6163419159165799e+00,2.5441435762390981e+01,4.7277594895395396e+01
1.1716793679729384e-01,1.9491243096215116e-01,7.2745516849828604e+00,9.4349342823953606e+00
2.1635405771423831e-02,2.2003853810826458e-02,2.9090962473388402e+01,3.4077411346581052e+01
1.4628510513574539e-01,2.4715925215166514e+00,2.0100543921588393e+01,2.8576987669357020e+01
5.7876201658163054e-02,3.4344682685821346e-02,2.5698946634868562e+01,4.9620924856314637e+01
5.2881575362188196e-02,3.2813113466137489e-01,2.8575241087529161e+01,3.1173596464201481e+01
5.4118640586172939e-01,1.1766623698744956e+01,5.5109738254530916e+00,6.9714716534215020e+00
6.3841831443672878e-02,6.3858745355358471e-01,3.6430210011029629e+01,5.3803925836015175e+01
6.4184972760193221e-02,1.9581810656455177e-02,6.4026493727409823e+00,9.3944093418108299e+00
3.9723114848201020e-02,1.7364338464815113e-02,1.0545165387531414e+01,1.3038080392788386e+01
3.5461584804245515e-02,3.7079282682510151e-02,1.6970137536259312e+01,1.7854111239388562e+01
2.4768543705070101e-01,1.1863666837548513e+01,2.2841723051334405e+01,3.6078489109388983e+01
1.8537169075065646e-01,1.6585260888964013e+00,2.0410876190509985e+01,3.7541338948749882e+01
3.3718134066425826e-01,1.0179060241586740e+01,3.0981274687579976e+01,5.9708835899838959e+01
3.8839193800926197e-01,2.0404960910851550e+01,3.0048078256102595e+01,5.7148900882124252e+01
1.4675128735122014e-01,2.1607899067722464e-01,5.6124925723153440e+00,7.4553658124815643e+00
8.5317054804124048e-02,8.4545280109003640e-01,4.0689192308638738e+01,7.2591733801839069e+01
5.3798554871986815e-02,2.9731139906385189e-02,1.2193129488415613e+01,2.0392625395039502e+01
1.3718018237191378e-02,1.9306731084817876e-02,7.1430972691282832e+01,1.1380920603432554e+02
3.0086172852998722e-01,2.9201216852887246e+01,2.1278215791442438e+01,2.7223250526652873e+01
1.5909717436203646e-01,3.9381898781034202e+01,5.8342093676696578e+01,5.7487383677856890e+01
2.0967000206729616e-01,1.5556979930958199e+00,1.7167072739859552e+01,3.1686307252451492e+01
5.3166962927459871e-02,2.1187526802332709e-02,1.8906281977301017e+01,3.6040903587615958e+01
3.6531563912952564e-01,6.7040845106249236e+00,1.0440434503285989e+01,1.7135474499506280e+01
3.4584680221091957e-01,1.9561495069909984e+01,3.2667475197497232e+01,6.1430231763909575e+01
4.0259912849490131e-01,2.4249532893153196e+00,3.8561513127900069e+00,4.8001770198775322e+00
5.6238291384236354e-02,4.4644188563311626e-01,4.1224396727856110e+01,6.5230007323651449e+01
1.4658813276002965e-02,2.2408483265991141e-01,1.5714962457036171e+02,1.6715367122401517e+02
2.4509237610748735e-01,3.6737379479568247e+01,3.2553677071654654e+01,4.2432814268324968e+01
7.1072284773440048e-02,1.1663137341256657e+00,3.1639581943996703e+01,2.9678881557743484e+01
1.9309277679104436e-01,2.7672522020429766e+00,2.1679813228947470e+01,3.8614520017949935e+01
4.7421905808929091e-02,3.2701826121780192e-01,4.3469861675714910e+01,6.6148959226358912e+01
5.0496912738688275e-02,3.1807897295158767e-02,1.6568137914781445e+01,2.9018512642376219e+01
5.7698839266477120e-01,4.6417583301657510e+00,2.9941315571476625e+00,3.3965892979235721e+00
1.0239956039471268e-01,4.6426076322631576e-01,2.2812444542408009e+01,4.0552338863059127e+01
5.6717214761449031e-02,1.3741205370550746e+00,5.0469441697885841e+01,5.2382539041295388e+01
1.7732759531384276e-01,1.5695820439896375e+01,3.2955744307781600e+01,4.1784466998297908e+01
6.6147575851793955e-02,4.3683462211362607e-02,7.5629635675716740e+00,8.5144997133334304e+00
3.8167494274442278e-02,9.1870232835990745e-02,3.7216460887797417e+01,6.2710094315424953e+01
3.6757893158378602e-01,1.0999486429883611e+01,1.6132048537763112e+01,2.8721067855134137e+01
1.4351680432741057e-01,1.5329044244859171e+00,2.1630530210751594e+01,3.6969308607949486e+01
5.8608711360876267e-02,4.5110814341381616e-02,2.2441489661364965e+01,4.2363277258609735e+01
1.4791803716794666e-01,1.7069764228710113e+01,6.0966293498108264e+01,9.9101834169478650e+01
1.2033683993578257e+00,1.6078982878106714e+01,1.6881127180143356e+00,1.5866406315943011e+00
1.7706605409662216e-01,2.1831095805374037e+01,3.9298555455778427e+01,4.8270212081980993e+01
8.4678863661456202e-02,3.7259453762764122e-01,1.4619315218184068e+01,1.6481552812611270e+01
1.1334641822326488e-01,3.1511930980984171e-01,1.2214459859858254e+01,1.9429265813174098e+01
4.6797704149520331e-01,2.7582645229874561e+01,1.2221039858405188e+01,1.7712142269641401e+01
1.1629853376483708e-02,4.0244315765082257e-02,1.1165047194113737e+02,1.5127506185146490e+02
8.1451614250406899e-03,1.6778144794273753e-02,1.0433429018604245e+02,1.0180173803316380e+02
2.6197659287997048e-02,5.0748122363972678e-02,4.0091724471180846e+01,5.9279107264666429e+01
2.8250940322461466e-02,6.6870242931862778e-01,9.8767375102534629e+01,9.5734156656187295e+01
9.5706670387980031e-02,9.6105699606283915e-02,6.1877645403080752e+00,6.2818367610286332e+00
9.7730477231174631e-02,5.2908129613621275e+00,6.0296685114033544e+01,9.3095987867956836e+01
1.1934186345997577e-01,2.0589012650861577e-01,6.7994299823526854e+00,7.8436615063508786e+00
8.1151429774005093e-02,1.1897323099025447e+00,2.6884310723611332e+01,2.6744088895526151e+01
1.0818526251134422e-01,3.0837430671095162e-01,2.8805905054904045e+01,5.5339526068123646e+01
2.2323583206860498e-01,1.1011260056884856e+01,3.5893580552717999e+01,6.4074966906515954e+01
2.5670280037367793e-02,1.9679673617804257e-02,3.3802372609414981e+01,5.8413567175717731e+01
5.4247271551105258e-01,3.7994124049905466e+01,1.0194318475991333e+01,1.3228008834087483e+01
5.5027415637255890e-02,6.1036547337902182e-02,1.1819325853987896e+01,1.4010943537632819e+01
1.5845501564991110e-01,1.9445453917424207e-01,4.5165706020061291e+00,5.7548184928574972e+00
3.7582637697085819e-01,1.1826597544214513e+01,1.9773733372004678e+01,3.6611146108969038e+01
4.4295970694662723e-01,8.2124434371431683e+00,6.9870565826215278e+00,9.7304945470454829e+00
3.3327915822380760e-01,1.8106557699797360e+01,2.6701546759729109e+01,4.8720828007436118e+01
7.4351208004747829e-02,5.8054420423944222e-02,1.2016969479142988e+01,2.0801829148144932e+01
3.6139688215011845e-01,3.4725232262683807e+00,6.5173962800517220e+00,9.6476963569399796e+00
4.4867700830315167e-02,1.3171965791050938e-01,2.5767767733730935e+01,3.3955297410339000e+01
3.1218622290744569e-02,3.3566297174838382e-02,2.7188683805286903e+01,4.2900972045739721e+01
1.0878842039269787e-02,2.3799730424456406e-02,8.5651722154258493e+01,1.0413760998737132e+02
5.9698397142472111e-02,1.4915708463257564e-02,6.4833811525506455e+00,9.8188547853733823e+00
4.5627257031354285e-02,1.9133357440501531e+00,8.6313532295178661e+01,9.8816398584616550e+01
6.3094641900908674e-02,1.8223794287817957e-01,2.9670391837410307e+01,5.2708998757149558e+01
6.1818772437620573e-01,2.5973412404085998e+00,2.0119002310144207e+00,2.1578526164367160e+00
6.7594712104716903e-02,7.4663414767054237e-02,2.4736912723166245e+01,4.6884230475729304e+01
3.9464564080075998e-01,6.6986019258809808e+00,9.3769960298173363e+00,1.5511768938138538e+01
4.0740893832510415e-02,6.8238986979529181e-02,2.1935497267920873e+01,2.9604168714316494e+01
1.7146222621145124e-01,4.4051382256130074e+00,2.0590750091186468e+01,2.9051310238010004e+01
3.1258989264016529e-01,2.1126793051278206e-01,1.4974501619862630e+00,1.4904073534571844e+00
6.8519882931747225e-02,5.1289899301327713e-02,7.2096928793527066e+00,6.9493886352783321e+00
3.6214946114409247e-01,1.0667445669742753e+01,2.1170974094128098e+01,3.9415696750687751e+01
2.0121256795763123e-01,4.8942688158351517e+00,2.2197983871351774e+01,3.7033980170164341e+01
9.4330667655743730e-02,1.5384966165332514e-01,1.5324579456933821e+01,2.7266641223946610e+01
2.2775342952710789e-01,2.5066987179230678e+00,1.1114073660566328e+01,1.6935892675817723e+01
1.1733554079241156e-01,4.3631898739674724e-01,2.6851866211552881e+01,5.1258716826295760e+01
3.1085193470394151e-02,3.0162192910928604e-02,3.1662971940741311e+01,5.4698983686188640e+01
2.4756317640350198e-01,1.6214338796532566e+01,2.1389252777916493e+01,2.7266326809744562e+01
2.6757392836288463e-02,2.5951927332257080e-01,7.9307017585189499e+01,1.0895114333116382e+02
3.4316801475272204e-02,3.2486869155547721e-01,6.3280940304298667e+01,8.9132629813897154e+01
3.4728386638749449e-02,2.3626918772138024e-02,1.5213997118968239e+01,1.8679433861330637e+01
1.1549755584533211e-01,4.1761469934755882e+00,4.6006260351569978e+01,7.5536842263212918e+01
6.2356015247253434e-02,6.4475312163878321e-02,1.2947572345528339e+01,1.9975564282136073e+01
2.7449667484096446e-01,2.2107527436789741e+01,2.1002196979019971e+01,2.6459968203789657e+01
2.7392056070009529e-01,6.6548383334131884e+00,1.8327789598394226e+01,3.2055891598633757e+01
1.1997974795198030e-01,3.1933217693908489e+01,1.0097845986870412e+02,1.4810592529969580e+02
8.2716947439808605e-02,1.5338813044993731e+00,2.9637639149196662e+01,2.8578098103375332e+01
1.8714814920372705e-01,1.4852992924995105e+00,1.9098180706994278e+01,3.5154466167888664e+01
1.5158561785468564e-02,2.4321044374344767e-02,6.1272158636087148e+01,8.9583065047701382e+01
2.6117887152333760e-02,2.0337439704930470e-02,3.1126876115441352e+01,5.3020642536350564e+01
2.0077513325047402e-01,1.8934336095206026e+00,1.6022180488063452e+01,2.8094211009247537e+01
5.0970521878133376e-02,6.8003005467385677e-02,3.4275631113233572e+01,6.4675890931809249e+01
1.3609708970110718e-01,4.6368483588222825e-01,7.6933650042223451e+00,7.5152077508607569e+00
7.5192891192361083e-02,1.7709620313330117e+00,4.0061194191669074e+01,4.7251843052718513e+01
1.2517185012894003e-01,5.5489082754041545e+00,4.9923819722101015e+01,8.4653470691649005e+01
7.6709061395927772e-02,2.6758034071950963e-02,5.6719673184673276e+00,8.3781709163822384e+00
1.7803115551208192e-02,1.6025070032381947e-02,3.8397289614202350e+01,5.5838659725005094e+01
5.0054874903319863e-02,1.3647652387994199e-02,6.4816855318048621e+00,7.6281097799992184e+00
2.6351824520975331e-01,3.9320137076359156e+00,9.1384907031020060e+00,1.1141345990665954e+01
3.4467812378780605e-01,3.1648204977296821e+01,2.1678930792288668e+01,3.3509732773583096e+01
2.6215589665629636e-02,1.3683639319195735e-02,2.2645663483472415e+01,3.6318944560918879e+01
1.7923514834188295e-01,2.3923511830009052e+00,2.8876529706416104e+01,5.4123373560827126e+01
1.8726944955611799e-01,1.7352420022164867e+00,2.7835423082607605e+01,5.3190925550251926e+01
1.1656675473687499e-01,4.1658954812442078e-01,1.0569355267541694e+01,1.3201512281722200e+01
2.3264921313893822e-01,3.5250425421451372e+00,1.2957800048137322e+01,1.9849012467942629e+01
1.2974698767405760e-01,1.3735249509092940e+01,5.6390232484892373e+01,7.8443072918988904e+01
2.3283819515031307e-02,8.4795199205374691e-02,5.8867808573659460e+01,8.3481144429949225e+01
1.3392995984581949e-02,1.3018977165572027e-01,1.3515096999358917e+02,1.3743482555173438e+02
1.4060544804662001e-01,3.2756351031724501e-01,7.1138169049119053e+00,9.2752093019598814e+00
2.2393852536074887e-01,2.5051479365926981e+00,1.0971301608802657e+01,1.6057738713273931e+01
6.5729330477478740e-02,2.1252865446020774e-01,1.6202772527977110e+01,1.7740023384366836e+01
1.2768779130416366e-01,4.4431120569978250e-01,1.0857678469122444e+01,1.6156058589123056e+01
3.7151043951353505e-02,1.4097131780543648e+00,9.4677097376506524e+01,9.3692125092336838e+01
1.9861154501288578e-01,1.7145038771591949e+00,2.4904880328740504e+01,4.7491903668152588e+01
4.9508528872280499e-01,2.7076184154580130e+01,1.0969878644973809e+01,1.5871705673692503e+01
7.0891079485864178e-02,3.4007099668189777e-01,2.5055308728295273e+01,3.9639603839916859e+01
9.2423403284492189e-01,4.7706778542173458e+00,1.4103400490406730e+00,1.2720132450959092e+00
3.9530668509433479e-02,2.7763654683388983e-02,1.6247654790699915e+01,2.4721759280323106e+01
9.7243393954717011e-02,1.9883716517751563e-02,2.7738837797129841e+00,3.0431775023239593e+00
3.4622174941880607e-01,4.1639593959157595e-01,1.7689006348557992e+00,1.5748612966079263e+00
5.7058102951417167e-02,1.6850850239977055e-01,3.3796574655130030e+01,6.0177130490365030e+01
7.3963815778280734e-02,4.3058589981092160e-02,6.9552978927870521e+00,9.1300378682337922e+00
1.8367207285289233e-02,4.1324622323378156e-02,4.9211453040725033e+01,5.2247840239057396e+01
1.4757718713991480e-01,1.5852581319732875e+00,2.9354228340576878e+01,5.4083422242656368e+01
2.8127649665060029e-02,9.5120675073620942e-01,1.2656702960682158e+02,1.4393275622150597e+02
2.9486508179283413e-02,1.8765627711293482e-02,3.2526797360331102e+01,5.9114209280416851e+01
7.6074274176722079e-02,1.2478642182037914e+01,1.1506716246611694e+02,1.5790205549995579e+02
1.2787766189861807e-01,4.3412304554761671e-01,1.7619285604324013e+01,3.2165355567627699e+01
1.0099128558116881e-01,1.4689701996441769e+00,4.1013540258338274e+01,7.2906339408797336e+01
3.4112806232473494e-02,5.3376460646690646e-02,2.6114089923363686e+01,3.7911381627843660e+01
2.2548397394822661e-01,1.5428488490893764e+00,9.3658505472392175e+00,1.4563169755420668e+01
3.4577669257741206e-01,5.7762878872478829e-01,2.1701485674746119e+00,2.1833680776923434e+00
1.9089179288437255e-01,8.4068392022147460e+00,3.0105496650126675e+01,4.9471512087240278e+01
2.6563370558916170e-02,7.6410954352002097e-02,5.4471078579656258e+01,8.8138474368212073e+01
7.5336470498068742e-02,7.1786920373301977e-02,7.5689843354343518e+00,8.1973355126700191e+00
3.1355330739727866e-01,2.0735490795321184e+01,3.0435269190314269e+01,5.5099088331055412e+01
3.5803740651061489e-01,5.0283972498975196e+00,8.4466633391603523e+00,1.3121529153119027e+01
3.5303305492076476e-01,1.7572900088360963e+00,4.0618502630679920e+00,5.1062671941139781e+00
1.1033247162881336e-02,3.8757669045041958e-02,1.1716964795711033e+02,1.6198081160992109e+02
2.1153519885576558e-01,7.1596044094993386e-02,1.5749944693040381e+00,1.5283405059251940e+00
1.8975464732683557e-02,9.4798078932089538e-02,6.6934968659288941e+01,6.0643644381806077e+01
4.3362687670616007e-01,3.8148441349403157e+01,1.3617014618939450e+01,1.6675138782754996e+01
1.0441284229278038e-01,9.2600529342418234e-02,7.3471120021324259e+00,1.1557520524708469e+01
1.2495867773742704e-01,3.6817801718952272e+00,3.7600908431440992e+01,6.0789872232465093e+01
4.1802339302701559e-02,1.1102380938272449e-01,3.4979659347196240e+01,5.7539472680884792e+01
4.3493342900750624e-02,7.3545568294550168e-01,7.0652278065714498e+01,1.0352534650576723e+02
1.1537169074025254e-01,4.1994581746557413e-01,2.6560234706784851e+01,5.0412302378520771e+01
3.8477500848012471e-02,6.4113539847822065e-01,7.9823745797427222e+01,1.1822248693885328e+02
3.2098374280357729e-02,1.4602442379387187e-01,5.0852687547900487e+01,7.6759561570199622e+01
3.1965914331959958e-02,1.4936620015899942e-02,2.9130440886190659e+01,5.4246376531693912e+01
9.7517975921666469e-03,1.7053180794460943e-02,8.0814325951568080e+01,8.6295004496152586e+01
1.7455729253522473e-01,6.2547423867345436e-02,1.9471338833655574e+00,1.8735336446237847e+00
7.2139608129735674e-02,2.3592717695350776e-02,4.4421831715982529e+00,4.0053602217152360e+00
1.4405907709689719e-01,3.4600650604969667e+00,3.6456398194479746e+01,6.4456419021989333e+01
1.0975661331811593e-01,4.3214417783607584e-01,1.1267423228837933e+01,1.3056596874799842e+01
7.2604260936908624e-02,2.2883215394565211e+00,5.2853687188481821e+01,7.1437842469817994e+01
2.3246211920306503e-01,2.3865455114502949e+00,2.1847048300138503e+01,4.1440503895292693e+01
1.2709983570950267e-01,2.3226633967313717e-01,8.0506003454458934e+00,1.2119290695738892e+01
2.3810707592157165e-01,2.3231624402932289e+00,2.0969433092374349e+01,3.9773984531783547e+01
3.8291677874207876e-02,1.4675458985400690e-02,1.9298410297861810e+01,3.5024898584666694e+01
2.4451841070868261e-02,1.9174942997627124e-02,3.8688935476962378e+01,6.8839562803043947e+01
4.3152481237381474e-01,1.1602097344728119e+01,1.4447623914858751e+01,2.6094674647848183e+01
1.8857998789893904e-01,1.2257327565431739e+00,1.2637692650392896e+01,2.1197547440361149e+01
9.8157444066064692e-02,2.2588149886293937e-01,2.4458266335612773e+01,4.6516488892786342e+01
2.3397569385741726e-01,8.0528355659989992e-01,5.4405459450346951e+00,7.3713866051715353e+00
3.0870291724808856e-02,3.1831258813448469e-02,3.7937469111538341e+01,6.8964415236735590e+01
1.2810589419744317e-01,6.9902052234890766e-01,2.5585145093596395e+01,4.7709598040606451e+01
4.0434193255866835e-02,1.6809357566332344e+00,1.1220358541566617e+02,1.5149008860720258e+02
5.1339782452745515e-02,3.2419736439593327e-01,4.9490711496921769e+01,8.5614158026707244e+01
8.3653859750627668e-02,5.4906692270890545e-01,2.5672059339133497e+01,4.1112500552613426e+01
4.3513590911327887e-01,1.2261119459549707e+01,1.9967158766200409e+01,3.7961979471049879e+01
4.6085796244013238e-02,1.6442332642932576e-02,1.9860531721289110e+01,3.7529002639082883e+01
2.4897878433426121e-01,2.5740053287621134e+01,4.0167702028383061e+01,6.9267818698616495e+01
3.6004595223664076e-01,2.4585893903828836e+01,1.8182268893745988e+01,2.8651410511926212e+01
3.7982605782635609e-01,2.9666326661306901e+01,2.9485257256287245e+01,5.4277884040179572e+01
9.3092019265366505e-02,3.5871911903992110e-01,1.7913221965197842e+01,2.8872784266571070e+01
7.6856800985072291e-02,1.1138722533051915e+00,3.1180376640328358e+01,3.9107169932724538e+01
1.5083048436083563e-01,3.0310144936355288e+00,2.2757988485705784e+01,3.3780682814024949e+01
3.4218469380647509e-01,9.3392721449645730e+00,1.1118401970263724e+01,1.6224459559240898e+01
6.8469218459519909e-01,1.2688259192146734e+01,3.8530208048041237e+00,4.3649385458437822e+00
3.3889753263669491e-02,1.0168773360083050e-01,4.8118182078449010e+01,8.1457586952897458e+01
4.0005468942962259e-02,1.2316515669318603e-01,4.2158944205047533e+01,7.1836278289178708e+01
1.4128096118606956e-01,8.1108044198667767e-02,3.5599562999069412e+00,4.6636925360731487e+00
1.3073681468533377e-01,1.4846907524432333e+00,1.6958032250142619e+01,2.1710111029206860e+01
7.6532871878538397e-02,8.0525512115338274e-02,1.6390376216715691e+01,2.9851159514666143e+01
1.1706712507481155e-01,3.3897804338291565e-01,2.2875446316585688e+01,4.3442442946967766e+01
9.6485640333954625e-02,1.1779913894383928e-01,8.7229880388072480e+00,1.3268775683548276e+01
1.5533523013615300e-01,1.3233233194103886e+00,3.0756671895278366e+01,5.8464817723955250e+01
5.6256503261229385e-02,1.8940252256845191e+01,1.8264114050180459e+02,1.6063323629780274e+02
6.9744034028209806e-02,2.0949872058794522e-01,3.2722551941765865e+01,6.0530872718127711e+01
6.9720790911823163e-02,9.4070829049731838e-02,2.3372945483739009e+01,4.3564875692075326e+01
1.1288540608794256e-01,1.0982599633363301e+00,3.0748177898103101e+01,5.4621337586300484e+01
4.1072798070765984e-02,8.2597838159079628e-01,6.6211182644377388e+01,7.4826013507425927e+01
2.0572249773587070e-02,6.4321174793857494e-01,1.5149820729158139e+02,1.4534959504308372e+02
1.4219757831850457e-01,6.8705723946111767e+00,3.9431156290888779e+01,6.2083845357863233e+01
5.6137450942335215e-02,2.1526362225372778e-01,3.3787457733616755e+01,5.8033134802723708e+01
4.1301692941308719e-02,4.2721966138210214e-02,2.8397536785764725e+01,5.1326187949072441e+01
9.3372291031372068e-02,3.6458543949612632e+00,4.0947047353463425e+01,4.9724311433853117e+01
1.1736138594960951e-01,3.2319316744814264e-01,1.8568821557907359e+01,3.4259755723499197e+01
3.7796782325368594e-01,8.6787797441680770e+00,1.6126132278149633e+01,2.9779575180795760e+01
3.4052255574723889e-01,2.6310740685329666e+01,2.6644681115516846e+01,4.6867440558866384e+01
2.0111427317780056e-01,1.3915036530736304e+00,9.3405911486289614e+00,1.3244557970237869e+01
2.4266974791469204e-01,2.7639010534233645e+01,2.8848087338014565e+01,3.5848886844732341e+01
1.5200184617661530e-01,4.1373790475528294e-01,2.0000149570445490e+01,3.8518711620599277e+01
4.3945727733134926e-01,1.1123408895757226e+01,7.5392672357427477e+00,9.5687754958076390e+00
5.8798772932990045e-02,1.3671590225809199e-01,1.4857912777389837e+01,1.3688538658428250e+01
3.7118017541141940e-02,3.7432429397225998e-02,1.5618895649258720e+01,1.5946313174381153e+01
1.6391964045047832e-02,3.8624786754056804e-02,7.5281545195619543e+01,1.1785762721583268e+02
9.7064828932715924e-02,1.3589577781046953e+00,3.4305600317916451e+01,5.7201691125663160e+01
5.9640637851063272e-02,1.7001322512869555e-02,6.9271700784291967e+00,1.0595125403024687e+01
4.5808228997781489e-02,1.6031682102655787e+00,9.4342091047187864e+01,1.3760892650491019e+02
9.5168932412524854e-01,5.7899304283745083e+00,1.5092820887230292e+00,1.4739162530808740e+00
3.2731456939052433e-01,1.4779634813417495e+00,4.0536550603287242e+00,4.9974458888227495e+00
4.3322538083258942e-02,5.1558019303623726e-01,4.4688950380800286e+01,4.0611152904769462e+01
5.6887165186592627e-02,7.9365750964835702e-01,5.7977136016971080e+01,9.5957374285925567e+01
7.4462335654428391e-02,1.4791662964426283e-01,2.2991145578456486e+01,4.1833931146204073e+01
6.2120603455660242e-02,3.7309007930640498e-01,2.2703473048165211e+01,2.2469767365314162e+01
1.7325376733466646e-01,2.4558448460250655e+00,3.1436279544692919e+01,5.8949187916468318e+01
1.3586799665739732e-01,2.5641885980785389e+01,7.3114678395435789e+01,1.0837357280364739e+02
6.2465294882273016e-02,5.5570935047435079e-02,1.6959105898319805e+01,3.0491139021376490e+01
1.0814375707303560e-01,2.9255886450995305e-01,1.1868383140556851e+01,1.8288948303358659e+01
2.4893643402478194e-01,1.4571657645963563e+00,6.9559061038882444e+00,9.9997060032125624e+00
1.4346045709470570e-01,5.6879088816866730e-01,1.9652526925574453e+01,3.6862748511484675e+01
2.1391820050308499e-02,9.9793813486641583e-02,7.0334722980249168e+01,1.0103562578137908e+02
1.7521525897808740e-01,1.2041399061107119e+00,1.0058636134496229e+01,1.3162758785469862e+01
3.4748811092078685e-01,2.8542387715428237e+01,2.8760985120022877e+01,5.1287130846669370e+01
4.7375993741643238e-02,3.2464401661654103e-02,2.2439880111766886e+01,4.1291701667191475e+01
2.9276669935822347e-01,7.3524034003183942e+00,2.1154663907190681e+01,3.8900009622133339e+01
1.6032763056076554e-01,1.7236676396808481e+00,1.3983873427575833e+01,1.9355482595407263e+01
5.7531331133830167e-02,2.8061333486555765e-02,2.0549526369309870e+01,3.9202768550194953e+01
5.7313430109149584e-02,1.2872180669112485e-01,2.8281629646130238e+01,4.9964876384897877e+01
3.3851101529333190e-02,6.4940185615623314e-02,3.7986758111409721e+01,6.4023216081260301e+01
1.1838158530446716e-01,4.3649961959965049e+00,3.1504906618548020e+01,3.6499211040500192e+01
7.0486153937111787e-02,2.2725437592224496e-01,2.3228650539054094e+01,3.8913785191800571e+01
4.2901286327107345e-02,4.3725940063320916e+00,1.3493703853395942e+02,1.3567132982602064e+02
2.6525555363848741e-01,9.6973660154635799e-01,4.7688783372775774e+00,6.0409462712070701e+00
1.8750294012481204e-02,1.1178206401233701e-01,8.6487376532462079e+01,1.1034206669756109e+02
5.8860343402206444e-02,2.9513146347240473e-02,8.5911507112606262e+00,1.2245064120429834e+01
5.0692308276180043e-02,2.5840540483635749e-01,4.3754888844183547e+01,7.5747064470197529e+01
